ticker,metric,date,value
MSFT,NetIncomeLoss,2011-12-31,6624000000
MSFT,NetIncomeLoss,2011-12-31,6624000000
MSFT,NetIncomeLoss,2011-12-31,6624000000
MSFT,NetIncomeLoss,2012-03-31,17470000000
MSFT,NetIncomeLoss,2012-03-31,17470000000
MSFT,NetIncomeLoss,2012-03-31,5108000000
MSFT,NetIncomeLoss,2012-03-31,5108000000
MSFT,NetIncomeLoss,2012-03-31,5108000000
MSFT,NetIncomeLoss,2012-03-31,5108000000
MSFT,NetIncomeLoss,2012-06-30,16978000000
MSFT,NetIncomeLoss,2012-06-30,16978000000
MSFT,NetIncomeLoss,2012-06-30,16978000000
MSFT,NetIncomeLoss,2012-06-30,-492000000
MSFT,NetIncomeLoss,2012-06-30,-492000000
MSFT,NetIncomeLoss,2012-09-30,4466000000
MSFT,NetIncomeLoss,2012-09-30,4466000000
MSFT,NetIncomeLoss,2012-09-30,4466000000
MSFT,NetIncomeLoss,2012-09-30,4466000000
MSFT,NetIncomeLoss,2012-12-31,10843000000
MSFT,NetIncomeLoss,2012-12-31,10843000000
MSFT,NetIncomeLoss,2012-12-31,6377000000
MSFT,NetIncomeLoss,2012-12-31,6377000000
MSFT,NetIncomeLoss,2012-12-31,6377000000
MSFT,NetIncomeLoss,2012-12-31,6377000000
MSFT,NetIncomeLoss,2013-03-31,16898000000
MSFT,NetIncomeLoss,2013-03-31,16898000000
MSFT,NetIncomeLoss,2013-03-31,6055000000
MSFT,NetIncomeLoss,2013-03-31,6055000000
MSFT,NetIncomeLoss,2013-03-31,6055000000
MSFT,NetIncomeLoss,2013-03-31,6055000000
MSFT,NetIncomeLoss,2013-06-30,21863000000
MSFT,NetIncomeLoss,2013-06-30,21863000000
MSFT,NetIncomeLoss,2013-06-30,21863000000
MSFT,NetIncomeLoss,2013-06-30,4965000000
MSFT,NetIncomeLoss,2013-06-30,4965000000
MSFT,NetIncomeLoss,2013-09-30,5244000000
MSFT,NetIncomeLoss,2013-09-30,5244000000
MSFT,NetIncomeLoss,2013-09-30,5244000000
MSFT,NetIncomeLoss,2013-09-30,5244000000
MSFT,NetIncomeLoss,2013-12-31,11802000000
MSFT,NetIncomeLoss,2013-12-31,11802000000
MSFT,NetIncomeLoss,2013-12-31,6558000000
MSFT,NetIncomeLoss,2013-12-31,6558000000
MSFT,NetIncomeLoss,2013-12-31,6558000000
MSFT,NetIncomeLoss,2013-12-31,6558000000
MSFT,NetIncomeLoss,2014-03-31,17462000000
MSFT,NetIncomeLoss,2014-03-31,17462000000
MSFT,NetIncomeLoss,2014-03-31,5660000000
MSFT,NetIncomeLoss,2014-03-31,5660000000
MSFT,NetIncomeLoss,2014-03-31,5660000000
MSFT,NetIncomeLoss,2014-03-31,5660000000
MSFT,NetIncomeLoss,2014-06-30,22074000000
MSFT,NetIncomeLoss,2014-06-30,22074000000
MSFT,NetIncomeLoss,2014-06-30,22074000000
MSFT,NetIncomeLoss,2014-06-30,4612000000
MSFT,NetIncomeLoss,2014-06-30,4612000000
MSFT,NetIncomeLoss,2014-09-30,4540000000
MSFT,NetIncomeLoss,2014-09-30,4540000000
MSFT,NetIncomeLoss,2014-09-30,4540000000
MSFT,NetIncomeLoss,2014-09-30,4540000000
MSFT,NetIncomeLoss,2014-12-31,10403000000
MSFT,NetIncomeLoss,2014-12-31,10403000000
MSFT,NetIncomeLoss,2014-12-31,5863000000
MSFT,NetIncomeLoss,2014-12-31,5863000000
MSFT,NetIncomeLoss,2014-12-31,5863000000
MSFT,NetIncomeLoss,2014-12-31,5863000000
MSFT,NetIncomeLoss,2015-03-31,15388000000
MSFT,NetIncomeLoss,2015-03-31,15388000000
MSFT,NetIncomeLoss,2015-03-31,4985000000
MSFT,NetIncomeLoss,2015-03-31,4985000000
MSFT,NetIncomeLoss,2015-03-31,4985000000
MSFT,NetIncomeLoss,2015-03-31,4985000000
MSFT,NetIncomeLoss,2015-06-30,12193000000
MSFT,NetIncomeLoss,2015-06-30,12193000000
MSFT,NetIncomeLoss,2015-06-30,12193000000
MSFT,NetIncomeLoss,2015-06-30,-3195000000
MSFT,NetIncomeLoss,2015-06-30,-3195000000
MSFT,NetIncomeLoss,2015-09-30,4620000000
MSFT,NetIncomeLoss,2015-09-30,4902000000
MSFT,NetIncomeLoss,2015-09-30,4902000000
MSFT,NetIncomeLoss,2015-09-30,4902000000
MSFT,NetIncomeLoss,2015-09-30,4902000000
MSFT,NetIncomeLoss,2015-12-31,9618000000
MSFT,NetIncomeLoss,2015-12-31,9920000000
MSFT,NetIncomeLoss,2015-12-31,4998000000
MSFT,NetIncomeLoss,2015-12-31,5018000000
MSFT,NetIncomeLoss,2015-12-31,5018000000
MSFT,NetIncomeLoss,2015-12-31,5018000000
MSFT,NetIncomeLoss,2015-12-31,5018000000
MSFT,NetIncomeLoss,2016-03-31,13676000000
MSFT,NetIncomeLoss,2016-03-31,13676000000
MSFT,NetIncomeLoss,2016-03-31,3756000000
MSFT,NetIncomeLoss,2016-03-31,3756000000
MSFT,NetIncomeLoss,2016-03-31,3756000000
MSFT,NetIncomeLoss,2016-03-31,3756000000
MSFT,NetIncomeLoss,2016-06-30,16798000000
MSFT,NetIncomeLoss,2016-06-30,16798000000
MSFT,NetIncomeLoss,2016-06-30,20539000000
MSFT,NetIncomeLoss,2016-06-30,3122000000
MSFT,NetIncomeLoss,2016-06-30,3122000000
MSFT,NetIncomeLoss,2016-09-30,4690000000
MSFT,NetIncomeLoss,2016-09-30,4690000000
MSFT,NetIncomeLoss,2016-09-30,5667000000
MSFT,NetIncomeLoss,2016-09-30,5667000000
MSFT,NetIncomeLoss,2016-12-31,9890000000
MSFT,NetIncomeLoss,2016-12-31,11934000000
MSFT,NetIncomeLoss,2016-12-31,5200000000
MSFT,NetIncomeLoss,2016-12-31,5200000000
MSFT,NetIncomeLoss,2016-12-31,6267000000
MSFT,NetIncomeLoss,2016-12-31,6267000000
MSFT,NetIncomeLoss,2017-03-31,14691000000
MSFT,NetIncomeLoss,2017-03-31,17420000000
MSFT,NetIncomeLoss,2017-03-31,4801000000
MSFT,NetIncomeLoss,2017-03-31,4801000000
MSFT,NetIncomeLoss,2017-03-31,5486000000
MSFT,NetIncomeLoss,2017-03-31,5486000000
MSFT,NetIncomeLoss,2017-06-30,21204000000
MSFT,NetIncomeLoss,2017-06-30,25489000000
MSFT,NetIncomeLoss,2017-06-30,25489000000
MSFT,NetIncomeLoss,2017-06-30,6513000000
MSFT,NetIncomeLoss,2017-06-30,8069000000
MSFT,NetIncomeLoss,2017-09-30,6576000000
MSFT,NetIncomeLoss,2017-09-30,6576000000
MSFT,NetIncomeLoss,2017-09-30,6576000000
MSFT,NetIncomeLoss,2017-09-30,6576000000
MSFT,NetIncomeLoss,2017-12-31,274000000
MSFT,NetIncomeLoss,2017-12-31,274000000
MSFT,NetIncomeLoss,2017-12-31,-6302000000
MSFT,NetIncomeLoss,2017-12-31,-6302000000
MSFT,NetIncomeLoss,2017-12-31,-6302000000
MSFT,NetIncomeLoss,2017-12-31,-6302000000
MSFT,NetIncomeLoss,2018-03-31,7698000000
MSFT,NetIncomeLoss,2018-03-31,7698000000
MSFT,NetIncomeLoss,2018-03-31,7424000000
MSFT,NetIncomeLoss,2018-03-31,7424000000
MSFT,NetIncomeLoss,2018-03-31,7424000000
MSFT,NetIncomeLoss,2018-03-31,7424000000
MSFT,NetIncomeLoss,2018-06-30,16571000000
MSFT,NetIncomeLoss,2018-06-30,16571000000
MSFT,NetIncomeLoss,2018-06-30,16571000000
MSFT,NetIncomeLoss,2018-06-30,8873000000
MSFT,NetIncomeLoss,2018-06-30,8873000000
MSFT,NetIncomeLoss,2018-09-30,8824000000
MSFT,NetIncomeLoss,2018-09-30,8824000000
MSFT,NetIncomeLoss,2018-09-30,8824000000
MSFT,NetIncomeLoss,2018-09-30,8824000000
MSFT,NetIncomeLoss,2018-12-31,17244000000
MSFT,NetIncomeLoss,2018-12-31,17244000000
MSFT,NetIncomeLoss,2018-12-31,8420000000
MSFT,NetIncomeLoss,2018-12-31,8420000000
MSFT,NetIncomeLoss,2018-12-31,8420000000
MSFT,NetIncomeLoss,2018-12-31,8420000000
MSFT,NetIncomeLoss,2019-03-31,26053000000
MSFT,NetIncomeLoss,2019-03-31,26053000000
MSFT,NetIncomeLoss,2019-03-31,8809000000
MSFT,NetIncomeLoss,2019-03-31,8809000000
MSFT,NetIncomeLoss,2019-03-31,8809000000
MSFT,NetIncomeLoss,2019-03-31,8809000000
MSFT,NetIncomeLoss,2019-06-30,39240000000
MSFT,NetIncomeLoss,2019-06-30,39240000000
MSFT,NetIncomeLoss,2019-06-30,39240000000
MSFT,NetIncomeLoss,2019-06-30,13187000000
MSFT,NetIncomeLoss,2019-06-30,13187000000
MSFT,NetIncomeLoss,2019-09-30,10678000000
MSFT,NetIncomeLoss,2019-09-30,10678000000
MSFT,NetIncomeLoss,2019-09-30,10678000000
MSFT,NetIncomeLoss,2019-12-31,22327000000
MSFT,NetIncomeLoss,2019-12-31,22327000000
MSFT,NetIncomeLoss,2019-12-31,11649000000
MSFT,NetIncomeLoss,2019-12-31,11649000000
MSFT,NetIncomeLoss,2019-12-31,11649000000
MSFT,NetIncomeLoss,2020-03-31,33079000000
MSFT,NetIncomeLoss,2020-03-31,33079000000
MSFT,NetIncomeLoss,2020-03-31,10752000000
MSFT,NetIncomeLoss,2020-03-31,10752000000
MSFT,NetIncomeLoss,2020-03-31,10752000000
MSFT,NetIncomeLoss,2020-06-30,44281000000
MSFT,NetIncomeLoss,2020-06-30,44281000000
MSFT,NetIncomeLoss,2020-06-30,44281000000
MSFT,NetIncomeLoss,2020-06-30,11202000000
MSFT,NetIncomeLoss,2020-09-30,13893000000
MSFT,NetIncomeLoss,2020-09-30,13893000000
MSFT,NetIncomeLoss,2020-12-31,29356000000
MSFT,NetIncomeLoss,2020-12-31,29356000000
MSFT,NetIncomeLoss,2020-12-31,15463000000
MSFT,NetIncomeLoss,2020-12-31,15463000000
MSFT,NetIncomeLoss,2021-03-31,44813000000
MSFT,NetIncomeLoss,2021-03-31,44813000000
MSFT,NetIncomeLoss,2021-03-31,15457000000
MSFT,NetIncomeLoss,2021-03-31,15457000000
MSFT,NetIncomeLoss,2021-06-30,61271000000
MSFT,NetIncomeLoss,2021-06-30,61271000000
MSFT,NetIncomeLoss,2021-06-30,61271000000
MSFT,NetIncomeLoss,2021-09-30,20505000000
MSFT,NetIncomeLoss,2021-09-30,20505000000
MSFT,NetIncomeLoss,2021-12-31,39270000000
MSFT,NetIncomeLoss,2021-12-31,39270000000
MSFT,NetIncomeLoss,2021-12-31,18765000000
MSFT,NetIncomeLoss,2021-12-31,18765000000
MSFT,NetIncomeLoss,2022-03-31,55998000000
MSFT,NetIncomeLoss,2022-03-31,55998000000
MSFT,NetIncomeLoss,2022-03-31,16728000000
MSFT,NetIncomeLoss,2022-03-31,16728000000
MSFT,NetIncomeLoss,2022-06-30,72738000000
MSFT,NetIncomeLoss,2022-06-30,72738000000
MSFT,NetIncomeLoss,2022-06-30,72738000000
MSFT,NetIncomeLoss,2022-09-30,17556000000
MSFT,NetIncomeLoss,2022-09-30,17556000000
MSFT,NetIncomeLoss,2022-12-31,33981000000
MSFT,NetIncomeLoss,2022-12-31,33981000000
MSFT,NetIncomeLoss,2022-12-31,16425000000
MSFT,NetIncomeLoss,2022-12-31,16425000000
MSFT,NetIncomeLoss,2023-03-31,52280000000
MSFT,NetIncomeLoss,2023-03-31,52280000000
MSFT,NetIncomeLoss,2023-03-31,18299000000
MSFT,NetIncomeLoss,2023-03-31,18299000000
MSFT,NetIncomeLoss,2023-06-30,72361000000
MSFT,NetIncomeLoss,2023-06-30,72361000000
MSFT,NetIncomeLoss,2023-09-30,22291000000
MSFT,NetIncomeLoss,2023-09-30,22291000000
MSFT,NetIncomeLoss,2023-12-31,44161000000
MSFT,NetIncomeLoss,2023-12-31,21870000000
MSFT,NetIncomeLoss,2024-03-31,66100000000
MSFT,NetIncomeLoss,2024-03-31,21939000000
MSFT,NetIncomeLoss,2024-06-30,88136000000
MSFT,NetIncomeLoss,2024-09-30,24667000000
MSFT,GrossProfit,2007-09-30,11087000000
MSFT,GrossProfit,2007-12-31,12824000000
MSFT,GrossProfit,2008-03-31,11940000000
MSFT,GrossProfit,2008-06-30,48822000000
MSFT,GrossProfit,2008-06-30,12971000000
MSFT,GrossProfit,2008-09-30,12213000000
MSFT,GrossProfit,2008-12-31,12722000000
MSFT,GrossProfit,2009-03-31,10834000000
MSFT,GrossProfit,2009-06-30,46282000000
MSFT,GrossProfit,2009-06-30,10513000000
MSFT,GrossProfit,2009-09-30,10078000000
MSFT,GrossProfit,2009-09-30,10078000000
MSFT,GrossProfit,2009-12-31,15394000000
MSFT,GrossProfit,2009-12-31,15394000000
MSFT,GrossProfit,2010-03-31,11748000000
MSFT,GrossProfit,2010-03-31,11748000000
MSFT,GrossProfit,2010-06-30,50089000000
MSFT,GrossProfit,2010-06-30,50089000000
MSFT,GrossProfit,2010-06-30,12869000000
MSFT,GrossProfit,2010-06-30,12869000000
MSFT,GrossProfit,2010-09-30,13056000000
MSFT,GrossProfit,2010-09-30,13056000000
MSFT,GrossProfit,2010-12-31,15120000000
MSFT,GrossProfit,2010-12-31,15120000000
MSFT,GrossProfit,2011-03-31,12531000000
MSFT,GrossProfit,2011-03-31,12531000000
MSFT,GrossProfit,2011-06-30,54366000000
MSFT,GrossProfit,2011-06-30,54366000000
MSFT,GrossProfit,2011-06-30,54366000000
MSFT,GrossProfit,2011-06-30,13659000000
MSFT,GrossProfit,2011-06-30,13659000000
MSFT,GrossProfit,2011-09-30,13595000000
MSFT,GrossProfit,2011-09-30,13595000000
MSFT,GrossProfit,2011-09-30,13595000000
MSFT,GrossProfit,2011-12-31,28842000000
MSFT,GrossProfit,2011-12-31,15247000000
MSFT,GrossProfit,2011-12-31,15247000000
MSFT,GrossProfit,2011-12-31,15247000000
MSFT,GrossProfit,2012-03-31,42297000000
MSFT,GrossProfit,2012-03-31,13455000000
MSFT,GrossProfit,2012-03-31,13455000000
MSFT,GrossProfit,2012-03-31,13455000000
MSFT,GrossProfit,2012-06-30,56193000000
MSFT,GrossProfit,2012-06-30,56193000000
MSFT,GrossProfit,2012-06-30,56193000000
MSFT,GrossProfit,2012-06-30,13896000000
MSFT,GrossProfit,2012-06-30,13896000000
MSFT,GrossProfit,2012-09-30,11840000000
MSFT,GrossProfit,2012-09-30,11840000000
MSFT,GrossProfit,2012-09-30,11840000000
MSFT,GrossProfit,2012-09-30,11840000000
MSFT,GrossProfit,2012-12-31,27604000000
MSFT,GrossProfit,2012-12-31,27604000000
MSFT,GrossProfit,2012-12-31,15764000000
MSFT,GrossProfit,2012-12-31,15764000000
MSFT,GrossProfit,2012-12-31,15764000000
MSFT,GrossProfit,2012-12-31,15764000000
MSFT,GrossProfit,2013-03-31,43306000000
MSFT,GrossProfit,2013-03-31,43306000000
MSFT,GrossProfit,2013-03-31,15702000000
MSFT,GrossProfit,2013-03-31,15702000000
MSFT,GrossProfit,2013-03-31,15702000000
MSFT,GrossProfit,2013-03-31,15702000000
MSFT,GrossProfit,2013-06-30,57600000000
MSFT,GrossProfit,2013-06-30,57600000000
MSFT,GrossProfit,2013-06-30,57464000000
MSFT,GrossProfit,2013-06-30,14294000000
MSFT,GrossProfit,2013-06-30,14294000000
MSFT,GrossProfit,2013-09-30,13415000000
MSFT,GrossProfit,2013-09-30,13415000000
MSFT,GrossProfit,2013-09-30,13384000000
MSFT,GrossProfit,2013-09-30,13384000000
MSFT,GrossProfit,2013-12-31,29650000000
MSFT,GrossProfit,2013-12-31,29581000000
MSFT,GrossProfit,2013-12-31,16235000000
MSFT,GrossProfit,2013-12-31,16235000000
MSFT,GrossProfit,2013-12-31,16197000000
MSFT,GrossProfit,2013-12-31,16197000000
MSFT,GrossProfit,2014-03-31,44112000000
MSFT,GrossProfit,2014-03-31,44006000000
MSFT,GrossProfit,2014-03-31,14462000000
MSFT,GrossProfit,2014-03-31,14462000000
MSFT,GrossProfit,2014-03-31,14425000000
MSFT,GrossProfit,2014-03-31,14425000000
MSFT,GrossProfit,2014-06-30,59899000000
MSFT,GrossProfit,2014-06-30,59755000000
MSFT,GrossProfit,2014-06-30,59755000000
MSFT,GrossProfit,2014-06-30,15787000000
MSFT,GrossProfit,2014-06-30,15749000000
MSFT,GrossProfit,2014-09-30,14928000000
MSFT,GrossProfit,2014-09-30,14928000000
MSFT,GrossProfit,2014-09-30,14928000000
MSFT,GrossProfit,2014-09-30,14928000000
MSFT,GrossProfit,2014-12-31,31262000000
MSFT,GrossProfit,2014-12-31,31262000000
MSFT,GrossProfit,2014-12-31,16334000000
MSFT,GrossProfit,2014-12-31,16334000000
MSFT,GrossProfit,2014-12-31,16334000000
MSFT,GrossProfit,2014-12-31,16334000000
MSFT,GrossProfit,2015-03-31,45830000000
MSFT,GrossProfit,2015-03-31,45830000000
MSFT,GrossProfit,2015-03-31,14568000000
MSFT,GrossProfit,2015-03-31,14568000000
MSFT,GrossProfit,2015-03-31,14568000000
MSFT,GrossProfit,2015-03-31,14568000000
MSFT,GrossProfit,2015-06-30,60542000000
MSFT,GrossProfit,2015-06-30,60542000000
MSFT,GrossProfit,2015-06-30,60542000000
MSFT,GrossProfit,2015-06-30,14712000000
MSFT,GrossProfit,2015-06-30,14712000000
MSFT,GrossProfit,2015-09-30,13172000000
MSFT,GrossProfit,2015-09-30,13172000000
MSFT,GrossProfit,2015-09-30,13172000000
MSFT,GrossProfit,2015-09-30,13172000000
MSFT,GrossProfit,2015-12-31,27096000000
MSFT,GrossProfit,2015-12-31,27096000000
MSFT,GrossProfit,2015-12-31,13924000000
MSFT,GrossProfit,2015-12-31,13924000000
MSFT,GrossProfit,2015-12-31,13924000000
MSFT,GrossProfit,2015-12-31,13924000000
MSFT,GrossProfit,2016-03-31,39905000000
MSFT,GrossProfit,2016-03-31,39905000000
MSFT,GrossProfit,2016-03-31,12809000000
MSFT,GrossProfit,2016-03-31,12809000000
MSFT,GrossProfit,2016-03-31,12809000000
MSFT,GrossProfit,2016-03-31,12809000000
MSFT,GrossProfit,2016-06-30,52540000000
MSFT,GrossProfit,2016-06-30,52540000000
MSFT,GrossProfit,2016-06-30,58374000000
MSFT,GrossProfit,2016-06-30,12635000000
MSFT,GrossProfit,2016-06-30,12635000000
MSFT,GrossProfit,2016-09-30,12609000000
MSFT,GrossProfit,2016-09-30,12609000000
MSFT,GrossProfit,2016-09-30,14084000000
MSFT,GrossProfit,2016-09-30,14084000000
MSFT,GrossProfit,2016-12-31,26798000000
MSFT,GrossProfit,2016-12-31,30009000000
MSFT,GrossProfit,2016-12-31,14189000000
MSFT,GrossProfit,2016-12-31,14189000000
MSFT,GrossProfit,2016-12-31,15925000000
MSFT,GrossProfit,2016-12-31,15925000000
MSFT,GrossProfit,2017-03-31,40828000000
MSFT,GrossProfit,2017-03-31,45161000000
MSFT,GrossProfit,2017-03-31,14030000000
MSFT,GrossProfit,2017-03-31,14030000000
MSFT,GrossProfit,2017-03-31,15152000000
MSFT,GrossProfit,2017-03-31,15152000000
MSFT,GrossProfit,2017-06-30,55689000000
MSFT,GrossProfit,2017-06-30,62310000000
MSFT,GrossProfit,2017-06-30,62310000000
MSFT,GrossProfit,2017-06-30,14861000000
MSFT,GrossProfit,2017-06-30,17149000000
MSFT,GrossProfit,2017-09-30,16260000000
MSFT,GrossProfit,2017-09-30,16260000000
MSFT,GrossProfit,2017-09-30,16260000000
MSFT,GrossProfit,2017-09-30,16260000000
MSFT,GrossProfit,2017-12-31,34114000000
MSFT,GrossProfit,2017-12-31,34114000000
MSFT,GrossProfit,2017-12-31,17854000000
MSFT,GrossProfit,2017-12-31,17854000000
MSFT,GrossProfit,2017-12-31,17854000000
MSFT,GrossProfit,2017-12-31,17854000000
MSFT,GrossProfit,2018-03-31,51664000000
MSFT,GrossProfit,2018-03-31,51664000000
MSFT,GrossProfit,2018-03-31,17550000000
MSFT,GrossProfit,2018-03-31,17550000000
MSFT,GrossProfit,2018-03-31,17550000000
MSFT,GrossProfit,2018-03-31,17550000000
MSFT,GrossProfit,2018-06-30,72007000000
MSFT,GrossProfit,2018-06-30,72007000000
MSFT,GrossProfit,2018-06-30,72007000000
MSFT,GrossProfit,2018-06-30,20343000000
MSFT,GrossProfit,2018-06-30,20343000000
MSFT,GrossProfit,2018-09-30,19179000000
MSFT,GrossProfit,2018-09-30,19179000000
MSFT,GrossProfit,2018-09-30,19179000000
MSFT,GrossProfit,2018-09-30,19179000000
MSFT,GrossProfit,2018-12-31,39227000000
MSFT,GrossProfit,2018-12-31,39227000000
MSFT,GrossProfit,2018-12-31,20048000000
MSFT,GrossProfit,2018-12-31,20048000000
MSFT,GrossProfit,2018-12-31,20048000000
MSFT,GrossProfit,2018-12-31,20048000000
MSFT,GrossProfit,2019-03-31,59628000000
MSFT,GrossProfit,2019-03-31,59628000000
MSFT,GrossProfit,2019-03-31,20401000000
MSFT,GrossProfit,2019-03-31,20401000000
MSFT,GrossProfit,2019-03-31,20401000000
MSFT,GrossProfit,2019-03-31,20401000000
MSFT,GrossProfit,2019-06-30,82933000000
MSFT,GrossProfit,2019-06-30,82933000000
MSFT,GrossProfit,2019-06-30,82933000000
MSFT,GrossProfit,2019-06-30,23305000000
MSFT,GrossProfit,2019-06-30,23305000000
MSFT,GrossProfit,2019-09-30,22649000000
MSFT,GrossProfit,2019-09-30,22649000000
MSFT,GrossProfit,2019-09-30,22649000000
MSFT,GrossProfit,2019-12-31,47197000000
MSFT,GrossProfit,2019-12-31,47197000000
MSFT,GrossProfit,2019-12-31,24548000000
MSFT,GrossProfit,2019-12-31,24548000000
MSFT,GrossProfit,2019-12-31,24548000000
MSFT,GrossProfit,2020-03-31,71243000000
MSFT,GrossProfit,2020-03-31,71243000000
MSFT,GrossProfit,2020-03-31,24046000000
MSFT,GrossProfit,2020-03-31,24046000000
MSFT,GrossProfit,2020-03-31,24046000000
MSFT,GrossProfit,2020-06-30,96937000000
MSFT,GrossProfit,2020-06-30,96937000000
MSFT,GrossProfit,2020-06-30,96937000000
MSFT,GrossProfit,2020-06-30,25694000000
MSFT,GrossProfit,2020-09-30,26152000000
MSFT,GrossProfit,2020-09-30,26152000000
MSFT,GrossProfit,2020-12-31,55034000000
MSFT,GrossProfit,2020-12-31,55034000000
MSFT,GrossProfit,2020-12-31,28882000000
MSFT,GrossProfit,2020-12-31,28882000000
MSFT,GrossProfit,2021-03-31,83695000000
MSFT,GrossProfit,2021-03-31,83695000000
MSFT,GrossProfit,2021-03-31,28661000000
MSFT,GrossProfit,2021-03-31,28661000000
MSFT,GrossProfit,2021-06-30,115856000000
MSFT,GrossProfit,2021-06-30,115856000000
MSFT,GrossProfit,2021-06-30,115856000000
MSFT,GrossProfit,2021-09-30,31671000000
MSFT,GrossProfit,2021-09-30,31671000000
MSFT,GrossProfit,2021-12-31,66439000000
MSFT,GrossProfit,2021-12-31,66439000000
MSFT,GrossProfit,2021-12-31,34768000000
MSFT,GrossProfit,2021-12-31,34768000000
MSFT,GrossProfit,2022-03-31,100184000000
MSFT,GrossProfit,2022-03-31,100184000000
MSFT,GrossProfit,2022-03-31,33745000000
MSFT,GrossProfit,2022-03-31,33745000000
MSFT,GrossProfit,2022-06-30,135620000000
MSFT,GrossProfit,2022-06-30,135620000000
MSFT,GrossProfit,2022-06-30,135620000000
MSFT,GrossProfit,2022-09-30,34670000000
MSFT,GrossProfit,2022-09-30,34670000000
MSFT,GrossProfit,2022-12-31,69929000000
MSFT,GrossProfit,2022-12-31,69929000000
MSFT,GrossProfit,2022-12-31,35259000000
MSFT,GrossProfit,2022-12-31,35259000000
MSFT,GrossProfit,2023-03-31,106658000000
MSFT,GrossProfit,2023-03-31,106658000000
MSFT,GrossProfit,2023-03-31,36729000000
MSFT,GrossProfit,2023-03-31,36729000000
MSFT,GrossProfit,2023-06-30,146052000000
MSFT,GrossProfit,2023-06-30,146052000000
MSFT,GrossProfit,2023-09-30,40215000000
MSFT,GrossProfit,2023-09-30,40215000000
MSFT,GrossProfit,2023-12-31,82612000000
MSFT,GrossProfit,2023-12-31,42397000000
MSFT,GrossProfit,2024-03-31,125965000000
MSFT,GrossProfit,2024-03-31,43353000000
MSFT,GrossProfit,2024-06-30,171008000000
MSFT,GrossProfit,2024-09-30,45486000000
GOOGL,Assets,2014-12-31,130426000000
GOOGL,Assets,2014-12-31,129187000000
GOOGL,Assets,2015-09-30,144281000000
GOOGL,Assets,2015-12-31,147461000000
GOOGL,Assets,2015-12-31,147461000000
GOOGL,Assets,2015-12-31,147461000000
GOOGL,Assets,2015-12-31,147461000000
GOOGL,Assets,2015-12-31,147461000000
GOOGL,Assets,2016-03-31,149747000000
GOOGL,Assets,2016-06-30,154292000000
GOOGL,Assets,2016-09-30,159948000000
GOOGL,Assets,2016-12-31,167497000000
GOOGL,Assets,2016-12-31,167497000000
GOOGL,Assets,2016-12-31,167497000000
GOOGL,Assets,2016-12-31,167497000000
GOOGL,Assets,2016-12-31,167497000000
GOOGL,Assets,2017-03-31,172756000000
GOOGL,Assets,2017-06-30,178621000000
GOOGL,Assets,2017-09-30,189536000000
GOOGL,Assets,2017-12-31,197295000000
GOOGL,Assets,2017-12-31,197295000000
GOOGL,Assets,2017-12-31,197295000000
GOOGL,Assets,2017-12-31,197295000000
GOOGL,Assets,2017-12-31,197295000000
GOOGL,Assets,2018-03-31,206935000000
GOOGL,Assets,2018-06-30,211610000000
GOOGL,Assets,2018-09-30,221538000000
GOOGL,Assets,2018-12-31,232792000000
GOOGL,Assets,2018-12-31,232792000000
GOOGL,Assets,2018-12-31,232792000000
GOOGL,Assets,2018-12-31,232792000000
GOOGL,Assets,2018-12-31,232792000000
GOOGL,Assets,2019-03-31,245349000000
GOOGL,Assets,2019-06-30,257101000000
GOOGL,Assets,2019-09-30,263044000000
GOOGL,Assets,2019-12-31,275909000000
GOOGL,Assets,2019-12-31,275909000000
GOOGL,Assets,2019-12-31,275909000000
GOOGL,Assets,2019-12-31,275909000000
GOOGL,Assets,2019-12-31,275909000000
GOOGL,Assets,2020-03-31,273403000000
GOOGL,Assets,2020-06-30,278492000000
GOOGL,Assets,2020-09-30,299243000000
GOOGL,Assets,2020-12-31,319616000000
GOOGL,Assets,2020-12-31,319616000000
GOOGL,Assets,2020-12-31,319616000000
GOOGL,Assets,2020-12-31,319616000000
GOOGL,Assets,2020-12-31,319616000000
GOOGL,Assets,2021-03-31,327095000000
GOOGL,Assets,2021-06-30,335387000000
GOOGL,Assets,2021-09-30,347403000000
GOOGL,Assets,2021-12-31,359268000000
GOOGL,Assets,2021-12-31,359268000000
GOOGL,Assets,2021-12-31,359268000000
GOOGL,Assets,2021-12-31,359268000000
GOOGL,Assets,2021-12-31,359268000000
GOOGL,Assets,2022-03-31,357096000000
GOOGL,Assets,2022-06-30,355185000000
GOOGL,Assets,2022-09-30,358255000000
GOOGL,Assets,2022-12-31,365264000000
GOOGL,Assets,2022-12-31,365264000000
GOOGL,Assets,2022-12-31,365264000000
GOOGL,Assets,2022-12-31,365264000000
GOOGL,Assets,2022-12-31,365264000000
GOOGL,Assets,2023-03-31,369491000000
GOOGL,Assets,2023-06-30,383044000000
GOOGL,Assets,2023-09-30,396711000000
GOOGL,Assets,2023-12-31,402392000000
GOOGL,Assets,2023-12-31,402392000000
GOOGL,Assets,2023-12-31,402392000000
GOOGL,Assets,2023-12-31,402392000000
GOOGL,Assets,2024-03-31,407350000000
GOOGL,Assets,2024-06-30,414770000000
GOOGL,Assets,2024-09-30,430266000000
GOOGL,Liabilities,2015-12-31,27130000000
GOOGL,Liabilities,2015-12-31,27130000000
GOOGL,Liabilities,2015-12-31,27130000000
