,avg_ROA,ROA_volatility,avg_ROE,ROE_volatility,avg_OperatingMargin,OperatingMargin_volatility,avg_AssetTurnover,AssetTurnover_volatility,avg_CurrentRatio,CurrentRatio_volatility,avg_Leverage,Leverage_volatility,avg_DebtToEquity,DebtToEquity_volatility,avg_log_Revenue,log_Revenue_volatility,avg_log_Assets,log_Assets_volatility,avg_log_NetIncome,log_NetIncome_volatility,avg_log_OperatingIncome,log_OperatingIncome_volatility,avg_log_Liabilities,log_Liabilities_volatility,avg_log_StockholdersEquity,log_StockholdersEquity_volatility,avg_log_CurrentAssets,log_CurrentAssets_volatility,avg_log_CurrentLiabilities,log_CurrentLiabilities_volatility,avg_log_LongTermDebt,log_LongTermDebt_volatility,avg_log_CapEx,log_CapEx_volatility,Revenue_growth,Assets_growth,NetIncome_growth,capex_intensity,Revenue_growth_imputed,Assets_growth_imputed,NetIncome_growth_imputed,capex_intensity_imputed,has_rnd,has_goodwill,has_longtermdebt,core_completeness,reporting_consistency
LNC,0.0022298663017451797,0.001120728801524596,0.03700041030396259,0.019373275946095347,0.16539762029654834,0.03892922357694295,0.022386139634171007,0.009122418935499392,1.2295587494810203,0.2819764488602542,1.0,0.0,0.3787022981492514,0.04717987921748886,22.32022774130623,0.4220360365478355,26.19426906839616,0.1469218350492108,18.978099901658315,6.350698929433034,21.600913859120574,0.6313802741222554,26.19426906839616,0.1469218350492108,23.397109799247907,0.08658572750138248,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,22.410392499414396,0.0432709689162458,20.40216976708198,0.6746381141014299,0.04467530575609069,0.014262598412673189,0.04072198445571917,0.05548630644136347,0,0,0,1,0,1,1,0.75,0.75
LO,0.1386021906943175,0.05864613174279131,-0.6186994185020143,0.6975996478602976,0.34644218632401774,0.06091493848286037,0.8186844794463577,0.33980653520120274,1.793202059952326,0.29948652640934786,1.0,0.0,0.4870513412955619,0.1600887590663014,21.63160241798665,0.4008027878201238,21.916465301134505,0.12477536901978876,19.853518177645316,0.40814702291075783,20.557651990006953,0.5564436862703576,21.916465301134505,0.12477536901978876,-20.585806253167487,1.3882460516980248,21.716424769921066,0.14100296302052823,21.14474928332439,0.21639240113897984,20.543196497043088,0.2412212006418019,16.931980831792178,0.8933307654291591,0.010259299629424401,0.018095350774075092,0.00853792826812727,0.010365604861648108,0,0,0,0,1,1,0,1.0,1.0
LOW,0.04938700426339726,0.023350884597937254,0.22858790744751695,0.1355645503715344,0.09398978632578366,0.012049764215551482,1.1131066457376169,0.5762523204360448,1.1384695836682317,0.1265048264377141,1.0,0.0,0.4613197846730781,0.1600887590663014,24.3126656244286,0.4833212706688206,24.270444546007482,0.05074724313476799,21.147823967684026,0.4907067681313719,21.850929251180055,0.493355316214284,24.270444546007482,0.05074724313476799,22.82475951401799,0.3415803161911454,23.20962485184125,0.15012545714225853,23.085845859032577,0.2235285832378705,22.569924568299317,0.20561067874594446,20.21302695942957,0.6611990627350781,-0.09157872236625719,0.0030466846134846737,-0.0018697921761812175,0.01832881102216624,0,0,0,0,0,1,1,0.5416666666666667,0.5416666666666667
LTD,0.045817594237937825,0.035782094742738475,-0.2124510471817853,0.7844706643525099,0.0709828824320439,0.031381720711248576,0.7471981032717321,0.545603629508038,1.774929839487216,0.30662073957120195,1.0000785808874293,0.000332369484813855,-3.2996237113081155,6.485846648495321,22.32026105747086,0.6697042023183438,22.675978364241516,0.09783153017065978,19.258325225969333,0.9552680834838411,19.96992060423189,0.6747395523818959,22.6760568883968,0.09786419193313964,-9.031048582203073,18.503747835754243,21.754412044014316,0.15169555772959845,21.194318714103233,0.16392863114447337,22.148141868942812,0.2747293144161346,19.565785280451085,0.7445600146680211,-0.28357422783467123,0.002503437258478458,-0.11460703626488977,0.08176671052908259,0,0,0,0,0,1,1,0.7777777777777778,0.7777777777777778
LUK,0.008704718346333745,0.018624178747411305,0.021054821767071304,0.02980355741245953,0.19200210361679812,0.0603781382033673,0.13470235845823653,0.1334944017843278,1.4430309921547633,0.40808443805486316,1.0000010156102292,5.134767359251087e-06,0.7142802988306536,0.17211816508762703,21.714140873263446,1.034872393119062,24.017201611524722,0.839492025990333,12.994404148409657,13.925059765610694,18.010253247947908,0.6126942997779877,24.01720262712162,0.8394928318317899,22.867866128453173,0.2863080580583565,20.86395333851662,0.43292110906071357,20.535166032221724,0.22696261597401626,22.618577199177974,0.5109912251341331,17.233361915708464,0.9241259012291277,0.08501838509107751,0.05604957960194756,0.03560738269676178,0.02468392886997127,0,0,0,0,1,1,1,0.7302631578947368,0.7302631578947368
LUV,0.024910098359470657,0.01920785717264641,0.06911211686662731,0.0543403501669022,0.12766573708144746,0.08555257191790525,0.36553688852781335,0.21561634508517105,0.82416740115922,0.27442672837867516,1.0,0.0,0.6954293478880094,0.1600887590663014,22.539660713237428,0.5734118297535812,23.731275011414773,0.2022935229328011,18.562186033472667,6.400118239296316,20.171415110996747,1.1703043476997659,23.731275011414773,0.2022935229328011,22.723665104614458,0.17215552993026115,22.259684186068323,0.09734573015221412,22.493631342657494,0.30805558144992806,22.661455238630246,0.2412212006418019,14.971928392992353,11.22754408916159,0.022365988954032634,0.017539806152219173,0.15567926866423543,0.06936456082541148,0,0,0,0,0,1,0,0.9930555555555556,0.9930555555555556
LXK,0.017706328537729674,0.022305981254523755,0.04536434976452092,0.06172209708702094,0.0651584931825335,0.04965823188023243,0.4442179498015535,0.19299965263698118,1.5247444685609084,0.4065918559927296,1.0,0.0,0.674211838238764,0.21466619641439524,21.104695125098075,0.4000045201091965,22.01648393289417,0.04192365965723495,10.286258895353487,14.978844837340517,13.203520521777559,12.669141727356354,22.01648393289417,0.04192365965723495,20.969694731421722,0.1132962226125807,21.254421205445784,0.30880551087996133,20.87382050229093,0.09658582236449902,20.496093717472778,0.20314558682578418,17.68350699302351,0.6746381141014299,0.018467534199731794,0.0017120230094291866,0.0,0.03776030441096595,0,0,1,1,1,1,1,0.9814814814814815,0.9814814814814815
M,0.01868105283200157,0.01846100168266139,0.07231020947283945,0.06822096059675356,0.1495297892328643,0.03892922357694295,0.22904058444777545,0.1306718184735648,1.4110014660659966,0.12320813089106523,1.0,0.0,1.3777343252305527,0.2782566835110599,22.498333223026464,0.5043154279870659,23.75602732400294,0.047155027935727845,19.344645435227662,0.9798650624601831,20.309720321291675,0.7683944939789269,23.75602732400294,0.047155027935727845,22.368430145192107,0.1491423090060994,22.78227430201019,0.11002593707572433,22.441686081812932,0.14555412783492983,22.627702035290177,0.13144330142614624,19.415716914527483,0.7583813184662372,0.0,-0.0012873354240889867,-0.022464539157224683,0.05750681544501005,1,0,0,1,0,1,1,0.75,0.75
MA,0.0938804389374911,0.026950936657859383,0.16656049411156645,0.046780366854306386,0.5364453008897189,0.06605170070976311,0.27364560571502405,0.11108506420796058,1.8213026115377542,0.1991631478300476,1.0,0.0,0.004074991093730729,0.0002486144371847335,21.969420939143358,0.5398602036908671,23.36044345604155,0.33731678657707315,20.67261040941445,0.38827641846328514,21.35621966559758,0.4821434321896311,23.36044345604155,0.33731678657707315,22.503759095581707,0.14485063355543729,23.006630199096403,0.302452954398363,22.412957720209633,0.392812909368695,16.84376960811535,0.028169014403280814,18.004591418528136,1.0247184818290918,0.06947451580509445,0.035687925467038806,0.04134405259712892,0.02064642910524338,0,0,0,0,0,1,1,0.7960526315789473,0.7960526315789473
MAR,0.0340446353231213,0.025990314582586865,-0.024760717131727606,0.2166328843427266,0.08279311268628183,0.02832497566849017,0.7458417857589819,0.4781572498886846,0.6876060664026111,0.2858532305097194,1.0,0.0,1.5331251886688628,3.243291631615681,22.52900584980588,0.5011077335681906,23.00282690257877,0.5706160767533442,17.491540169977018,8.819948217847978,18.946997715277472,6.418901839174964,23.00282690257877,0.5706160767533442,-1.068989713847802,21.71298943747192,21.488228204817243,0.34913229099371756,21.931182112213982,0.34976258483466055,21.731751565912937,0.1113578278742327,18.84438754438705,0.757767827446476,0.008073964745707318,0.03086321834115302,0.0,0.029123184823749756,0,0,1,0,0,1,1,1.0,1.0
MAS,0.02287811972685644,0.033000712208385706,-0.53844101253881,1.0030373237680592,0.17068715987397126,0.027349569291518994,0.6835615302044205,0.3569147475538733,1.8700344517081215,0.28598193750472994,0.999847966604977,0.0006045079345671462,-0.8887820886446244,8.243246489207554,21.926771336136802,0.478716680402872,22.624803331151547,0.18134800406003104,10.553379368799806,15.229328380018723,17.310460950935536,9.139715699958273,22.624651108417165,0.18136018538598692,5.236656482396525,19.230737086513873,21.95936403729684,0.10707620811839128,21.344739195346254,0.18725472120366757,21.6275731790858,0.7545990394664325,18.719345957139193,0.11947731119499805,-0.04557039908031568,-0.015405982558027276,0.0,0.0489027920340287,0,0,1,1,0,1,1,0.7905405405405406,0.7905405405405406
MAT,0.013070827453985304,0.054070406009704225,-0.018390206711755227,0.21124065221723845,-0.10409827377413898,0.14697497664470874,0.3840113305716855,0.253639852832791,2.3903153908767045,0.6512746317777486,1.0000051821534626,3.109292077467055e-05,1.080015974488176,1.1164986349650954,21.31268924825843,0.729006733947486,22.49150315348703,0.11425479545921853,5.297369768007353,18.305339897047975,7.560831698549472,17.40426323147994,22.49150833515717,0.11425013736508118,21.522235652243207,0.44398010590125997,21.756607391251627,0.15747357468786063,20.920098213810277,0.273940749391372,21.28762746837874,0.36411646403223585,17.71009617165714,0.777485798972857,-0.060296976201780095,0.0043463011900048976,0.0,0.04162136953578881,0,0,1,0,1,1,1,0.8125,0.8125
MCD,0.06537511934225299,0.027668534567388686,-0.057078963836114376,0.6070412640537687,0.3263790722494401,0.052215564620635486,0.31949674602704986,0.13080951300327526,1.448137528507263,0.31977833652390714,1.0000058371323337,3.50227940017674e-05,-1.7785807618850609,4.921319554849126,23.01470118413895,0.40791203687683225,24.233039834001588,0.0591057504408768,21.419005405027125,0.4317601510755841,21.883666628990046,0.4348799050785916,24.233045670520706,0.05910822925430297,10.66022289665639,20.445756855210497,22.250850259205837,0.14949000884496805,21.90480583813904,0.17039548418416203,23.633980051846333,0.39727827551558864,20.698985825761174,0.6220198058249294,0.02795810681393962,0.0027295136544842613,0.038732089347633725,0.10234209253165193,0,0,0,0,0,1,1,1.0,1.0
MCHP,0.031167089931967533,0.02768727692632896,0.061565419292247014,0.05058362986541597,0.17155014632074558,0.08180682867756822,0.18272047750552592,0.13000237570505319,5.305361587342045,2.152357110204729,1.0,0.0,1.3930062593891341,0.5741766237266325,21.222359297880562,0.45159040788778476,22.34046339706523,0.5393200471954109,15.561497559960664,10.248812327630306,17.867476606861057,6.157030727098695,22.34046339706523,0.5393200471954109,21.552878224933554,0.32314447680464675,21.454539152661724,0.19241596431539382,19.898918021938936,0.5850261308700007,22.23281431145301,0.6645253876653167,19.101730756187774,0.06439189337532265,-0.057200446668597915,0.058087006115955964,-0.02133896357000109,0.08333744277015133,0,0,0,0,1,1,1,0.7837837837837838,0.7837837837837838
MCK,0.014128781782076315,0.00952783163412487,0.07799541022101623,0.052073665370831725,0.019586894067507448,0.004474451964378555,1.6728877455549593,0.7619586108505825,1.1124218787072309,0.06603921724814234,1.0,0.0,0.8706001682713457,0.230718597635258,24.52496843899661,0.44805723239658074,24.517149164651777,0.30834485377222376,17.97420181320645,9.183840949423644,20.749514576328792,0.6758932166056346,24.517149164651777,0.30834485377222376,22.89023526425699,0.15420280072797685,24.129766773115122,0.25928924959889577,24.02493397182933,0.30240676813147843,22.734762463266836,0.3707397672717052,18.886648738875007,0.6231307963766752,-0.1809774071977428,0.022305773602511403,-0.021543219186716422,0.002644896424942388,0,0,0,0,1,1,1,0.7916666666666666,0.7916666666666666
MCO,0.07873608796948242,0.03315084316022039,0.016047440701481768,1.2993937987571031,0.40832341315845,0.062143657612965586,0.3021213829185982,0.1214430728288312,2.0653491239386805,0.7047148795128018,1.0,0.0,-0.5587029845065788,8.635335687933111,20.91093054588731,0.4595296157583438,22.202503722325048,0.4350526085179438,18.624616553415233,5.999017443671614,20.018100110982886,0.49661364073238673,22.202503722325048,0.4350526085179438,-3.3820071139594,19.603420062183407,21.567901363984216,0.3884664352134644,20.90455791933384,0.29283318602202346,22.23702155769485,0.21397670830422405,17.483170243718888,0.643463949397771,0.046453782731836535,0.0455571301165556,0.06050246560952499,0.034279063103378755,0,0,0,0,1,1,1,0.9662162162162162,0.9662162162162162
MDP,0.021959030088146675,0.015916716806330316,0.057617027486796896,0.04053409115293649,0.13346239405935964,0.04949830227450555,0.27753968151139863,0.12517957863386608,1.0306118534570718,0.21619403621434524,0.9999813845549504,0.00010942926475465376,0.8695414206372057,0.7218536930888462,20.269942343740098,0.4522139153474751,21.66856356128985,0.3849007517335402,15.735820256328092,8.10200671367387,17.22221299288745,5.969881158953791,21.668544939852634,0.3848530288793684,20.609712185953835,0.13177666097913374,20.04706264739292,0.481944010741476,20.03460790975998,0.31732893728236355,20.2695669795322,0.7140206990442799,16.476487265586055,0.8757047765198966,0.03070150305176922,0.0379059833338764,-0.019628180270272577,0.02701045802157323,0,0,0,0,0,1,1,0.9861111111111112,0.9861111111111112
MDT,0.01786875597038169,0.013214681391069263,-0.07050288491712368,0.4834936966483865,0.2242420501163521,0.048971001063369844,0.14892886022464363,0.08771615782841664,3.1650981532947293,1.896683136256707,1.0,0.0,0.5865797020366066,0.1600887590663014,23.23212872768528,0.5452254278031209,25.208291212320397,0.2902531585505756,19.2601210847494,8.516439046988184,21.601437483947517,0.5578971475764847,25.208291212320397,0.2902531585505756,22.27882089246306,9.622318232077323,23.95700111302197,0.15362367385336018,22.633373368421296,1.365007106257565,23.612631207395147,0.2412212006418019,19.955891503903334,0.6240254508878652,-0.16677118980631778,0.05409721446403282,-0.03815146093635369,0.04786951835028822,0,0,0,0,0,1,0,0.67,0.6699999999999999
MEE,-0.03612831279757761,0.019187670346842545,0.07272571849235063,0.053035331982217056,0.13819484255496212,0.03892922357694295,0.3594770807995622,0.20677929944818013,1.8957831318715588,0.24320282118069048,1.0,0.0,0.4870513412955619,0.1600887590663014,20.97826044131947,0.5635391924283921,22.266405915302027,0.011892591912829258,-18.931028253499967,5.6006037458526015,18.413615560499366,0.6313802741222554,22.266405915302027,0.011892591912829258,21.074760044432654,0.19551266379970916,20.89974745590039,0.05387417382362889,20.266296432560946,0.08166146882939063,20.543196497043088,0.2412212006418019,18.905678645628367,0.8088323965548001,0.08369010471485439,-0.005485235473142169,0.0,0.13043358771941813,0,0,1,0,0,1,0,0.5,0.5
MET,0.002192666994210245,0.001555781030921896,0.0290221599219418,0.020322031879934165,0.16539762029654834,0.03892922357694295,0.034897274977294196,0.01442574805079543,1.2295587494810203,0.2819764488602542,1.0,0.0,0.478766219924916,0.09125843953455949,23.981532689672385,0.39568188612938576,27.415423569245288,0.13752122809569592,17.855032798708297,11.369028973393341,21.600913859120574,0.6313802741222554,27.415423569245288,0.13752122809569592,24.82851251831444,0.17940674787568386,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,23.89053695723529,0.14031295376906103,20.40216976708198,0.6746381141014299,0.037093393291211196,0.0055953127895906896,0.045025765598792455,0.05548630644136347,0,0,0,1,0,1,1,0.75,0.75
MFE,0.04350110765834222,0.019187670346842545,0.08278056217871793,0.053035331982217056,0.10254502779739232,0.03892922357694295,0.13200926266546617,0.1306718184735648,1.215907653955571,0.08805347583503198,1.0,0.0,0.4870513412955619,0.1600887590663014,20.035593641286628,0.5043154279870659,22.094444955689962,0.0555550252236987,19.03105482609969,5.6006037458526015,18.449597336179178,0.6313802741222554,22.094444955689962,0.0555550252236987,21.522616827496044,0.19551266379970916,21.30151084830225,0.12250243194601614,21.10796768113911,0.05273905894201948,20.543196497043088,0.2412212006418019,17.68350699302351,0.6746381141014299,0.0,0.03580851099902693,0.0,0.03776030441096595,1,0,1,1,1,1,0,0.625,0.625
MHP,0.06732837470161263,0.04332843282366707,0.6703007759166859,0.685376060032514,0.34182328279008667,0.14380312115203187,0.30744632968294305,0.11730432627134195,1.224046047597987,0.16478557555703,1.0049660919858825,0.02979655191529462,0.9996821396981249,1.133066536118559,21.44007078411475,0.39263784341672936,22.70969816702022,0.16391682198791543,18.810999032673244,6.6545071370057975,19.27636157880397,6.722573936530568,22.71426703983259,0.16065757437962183,20.565862958324985,1.040574119398809,21.9017883593094,0.12293988693368639,21.708732393978725,0.14014059723501582,20.791232207471403,0.34142071687702946,16.742347863587877,0.8245832268972622,0.008755553527846516,0.01171565860265944,0.07688900641587715,0.010609004354119267,0,0,0,0,0,1,1,0.9791666666666666,0.9791666666666666
MHS,0.053260361778071585,0.024858031968612845,0.058487034075419525,0.053035331982217056,0.03662422964056114,0.0010446002937115433,2.156246394180874,1.2045323914932933,0.9109007629086214,0.1850115895106149,1.0,0.0,0.7346114785039337,0.1600887590663014,24.163502643864383,0.5489360375423682,23.522902531438405,0.026936753582013875,20.504732541940346,0.4737522803656611,20.856101637274318,0.569787037809313,23.522902531438405,0.026936753582013875,22.39408748651045,0.19551266379970916,22.555171265557668,0.08449888276488535,22.66734673372651,0.16218857640507542,22.33270374938251,0.2412212006418019,19.017494624505844,0.6746381141014299,0.23148855644731703,0.0029613409126114654,0.22996023445381053,0.04254907549267265,0,0,0,1,0,1,1,0.9375,0.9375
MJN,0.07761202962870255,0.032677331745660114,0.0556854113339099,1.2287419300669413,0.13819484255496212,0.03892922357694295,0.32487755841829546,0.1306718184735648,1.7771212395515699,0.3150938054218124,1.0000327705643437,0.00011594933646527026,-3.703939651801499,3.5811208743188887,20.921404933096944,0.5043154279870659,21.944291977793462,0.18334206059494193,19.249070528313144,0.4296838079707183,18.413615560499366,0.6313802741222554,21.944324741359274,0.18335464147000846,-0.7863276062306327,19.659267897087105,21.503665838921712,0.19306826522826484,20.944149004319343,0.15290034678697573,21.68386783849005,0.31306183776654917,17.68350699302351,0.6746381141014299,0.0,0.024766172927747965,-0.0016573462252714721,0.03776030441096595,1,0,0,1,1,1,1,0.47413793103448276,0.47413793103448276
MKC,0.03755513718280384,0.019819989599056086,0.15785844187244422,0.053035331982217056,0.1571774604706861,0.031753920453338816,0.3002693514539905,0.2609448971359292,1.1256322790611353,0.2200582488607081,1.0000625980963065,0.0002625086053345325,1.3044876848844176,0.1600887590663014,21.36678533226693,0.5826773980141561,22.293644558896222,0.3641043710764037,18.89271993677254,0.5913291969299843,19.182564700085443,0.5355117558507861,22.293707121561877,0.3640907371951551,21.877281296215386,0.19551266379970916,20.977441698566505,0.15489828930191898,20.877865264641155,0.31406351776143016,21.182142109533842,0.6857580353213639,17.75451006342273,0.7971259206675542,-0.018597711938343142,0.03342248411651427,0.058736819375857285,0.047613665968549324,0,0,0,0,1,1,1,0.8125,0.8125
MMC,0.03825505567887355,0.014104362724517767,-0.14776106721046817,0.053035331982217056,0.15255135212926862,0.03892922357694295,0.2722327255497189,0.1306718184735648,1.5491491586141886,0.17453002952837654,1.000015655063721,6.720965413857526e-05,0.7346114785039337,0.1600887590663014,21.969420939143358,0.5043154279870659,23.575731034525294,0.11500225189289989,20.237408991541855,0.3940131128032334,20.60336285103265,0.49875092225409934,23.57574668727292,0.11500376204280091,-22.090122504176374,0.19551266379970916,22.416944579699077,0.09661677030753721,21.985631017477,0.1413945871322255,22.211419040585987,0.3872599083225082,18.928105274330743,0.5969856231864058,0.0,0.010827629156525909,0.04212775360644461,0.04254907549267265,1,0,0,1,0,1,1,0.722972972972973,0.722972972972973
MMM,0.06157946777431908,0.024841734244322525,0.15246812434977206,0.0805566470295429,0.22465694061032432,0.0407540358715304,0.5188167714059024,0.2845747036958867,2.0272770707780343,0.31639449438873807,0.999998022119343,0.000258361730269754,0.712011781792062,0.43398434499791605,23.507225734910715,0.5602704664670477,24.223423205157527,0.07103900843387843,21.352757025630517,0.4311880237876632,21.874478572437948,0.5480759839887924,24.223421194838515,0.07106242727244294,23.35989963436463,0.20035211882446993,23.28265816694887,0.08009522774964713,22.587996958978433,0.14828330858652283,22.803654041891985,0.4084773104779033,20.3317602377494,0.6562777092171965,0.010623121668405844,0.007580655770419664,0.04062779842417119,0.04861532394414014,0,0,0,0,1,1,1,0.8125,0.8125
MO,0.05931907976323386,0.03144859528867781,0.4575717580094549,0.2857491120583699,0.4301887981973496,0.05937652298278372,0.2756668715503411,0.14315650898838544,0.8236032485207964,0.13757907698764144,1.0,0.0,2.9104734529349154,1.6308752495700343,23.140885909798236,0.5094792686403858,24.345895017769283,0.13142231522135617,21.396116407874935,0.49283197149054125,22.011771617180155,0.5572462417603701,24.345895017769283,0.13142231522135617,22.376180981050577,0.6183939254795977,22.499237096041078,0.19218302601820184,22.712511623271986,0.19859839219587144,23.333998576901983,0.05932317067111835,18.11462950136209,0.7917995710296968,-0.04599285211445303,0.0112588778012086,0.05126665351458759,0.009680004058220788,0,0,0,0,1,1,1,0.8055555555555556,0.8055555555555556
MOLX,0.030571359582311906,0.011682224632803042,0.04582998264492823,0.017353588316153006,0.12747509510232305,0.03435872364869914,0.4226964452331506,0.1673369320996499,2.434885689768929,0.406837424992923,1.0,0.0,0.10226456954946923,0.021547152660817075,21.052457307605504,0.35796882182012063,21.991678101424533,0.04027192894668325,18.380201674695666,0.4213083755419122,18.948533616962365,0.5152121450076764,21.991678101424533,0.04027192894668325,21.584981985873675,0.07794993050453274,21.424518891618295,0.058006075598634105,20.546634765172616,0.1398407721619968,19.30345261591445,0.22916223464339244,17.68350699302351,0.6746381141014299,-0.018961193903032636,0.01005248806257586,0.05833644808179228,0.03776030441096595,0,0,0,1,0,1,1,0.9833333333333333,0.9833333333333333
MON,0.04527293866812213,0.02583307266308796,0.10821120911716017,0.0771566861806381,0.27516138987284866,0.12277869599969297,0.2815794902701695,0.11475449225058768,1.901740342104711,0.47210631774300105,1.0000181620133222,7.048156667424336e-05,0.6954293478880094,0.1600887590663014,22.40136350387767,0.47870010316042505,23.76927870839941,0.07760088285844183,19.153991094814213,7.014955752443794,19.846464774333327,7.116349288370229,23.769296867839834,0.07759945658158988,22.88903825378859,0.3977325479586453,23.002182795552297,0.13393234601394347,22.389734457596806,0.2581168823977779,22.661455238630246,0.2412212006418019,19.926385251446195,0.5879879992933748,0.012164389022177424,0.006830918621978377,0.0176959349677277,0.0896127731548819,0,0,0,0,0,1,0,1.0,1.0
MOT,0.02849009154527701,0.02457027599693834,-0.07985889234802881,0.3954849342433531,0.11535920371763476,0.05275556161398303,0.2536762547222415,0.12021273080870085,2.0342996442547663,0.5221406146069464,1.0000045449204418,2.7269522650345362e-05,0.36570501620993784,0.08043095233153459,21.752712514518674,0.5123213870952265,23.17393387654331,0.3455203424303986,18.309577087179438,6.461113480625816,18.629000283327223,5.861941283178132,23.17393842109198,0.34551590520030795,5.628291249923933,21.081034307835047,22.553411728375977,0.5004176723676582,21.87887535176425,0.40790113954711976,21.53281131166009,0.30058680563086265,19.017494624505844,0.6746381141014299,-0.02874522000609636,-0.027821519712162512,0.06847497283517079,0.04254907549267265,0,0,0,1,1,1,1,0.9146341463414634,0.9146341463414634
MRK,0.025277711864797332,0.016107249980882865,0.056858711414165986,0.042050608606144665,0.16539762029654834,0.03892922357694295,0.2678542479612124,0.14551732181389887,1.763975431238996,0.26450741536099814,1.0,0.0,0.32574076515202355,0.00022490965728567082,23.815607694464692,0.5303640776693724,25.331103609953864,0.08052184683346464,21.44568172397296,0.6708775101640743,21.600913859120574,0.6313802741222554,25.331103609953864,0.08052184683346464,24.55218385760709,0.1902457369941219,24.15280932985095,0.13507292611075497,23.596737209847298,0.09729431481741921,23.616407685030936,0.003917499112593836,20.40216976708198,0.6746381141014299,0.12637876563749906,-0.008546355364253189,0.09059800556238362,0.05548630644136347,0,0,0,1,1,1,1,0.5833333333333334,0.5833333333333333
MRO,-0.0043420131161077775,0.07417666615050245,-0.044185791051146714,0.17135695662362735,0.09104019688056153,0.2998827965303254,0.18700829217078038,0.12890151997015253,1.3086230987565755,0.5136786737620368,1.0,0.0,0.6954293478880094,0.1600887590663014,22.260865333377755,0.8654918651008042,24.194445429173467,0.23745369034655944,6.800317698095706,19.906406893648704,9.515958207156293,18.69713028392702,24.194445429173467,0.23745369034655944,23.492004325676834,0.2323199591267562,22.167358350316572,0.4724424721490275,21.972240573575988,0.5832148559906872,22.661455238630246,0.2412212006418019,21.30547505540917,0.690316986271237,-0.02632199595089224,-0.023420294026683552,0.025307476875971346,0.44248386907333553,0,0,0,0,0,1,0,0.9930555555555556,0.9930555555555556
MS,0.002637843294246301,0.0015709328961991253,0.031031952616828964,0.017441953151256614,0.16539762029654834,0.03892922357694295,0.01637418004982151,0.006082975678023522,1.2295587494810203,0.2819764488602542,1.0,0.0,2.571337549256232,0.49847100056631766,23.242523802744028,0.3517007515809482,27.430632696865693,0.0370420123162359,19.155389141193233,9.521143646906443,21.600913859120574,0.6313802741222554,27.430632696865693,0.0370420123162359,24.946345060197,0.13511343070979573,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,25.874183285682832,0.09170331130332655,20.40216976708198,0.6746381141014299,0.02334565779464093,0.0011555317988247715,0.034702577269589474,0.05548630644136347,0,0,0,1,0,1,1,0.6527777777777778,0.6527777777777778
MSFT,0.05743021259318372,0.034002066117688586,0.11982020414397665,0.06268121729144285,0.48378281837527,0.08868958697101169,0.308233269866195,0.11434150061580586,2.727540832662571,0.3239593494170545,1.0,0.0,0.45689759890467413,0.31156178460139444,23.976721975686367,0.36548954858037347,25.79692283298971,0.3509085471616014,21.59136630974404,7.504989236396161,23.185147809486644,0.4634923218122445,25.79692283298971,0.3509085471616014,25.011983415388368,0.20573886685728368,25.40267569316161,0.34691007308807437,24.406427240729265,0.3142088221636545,24.01772446478901,0.8022171824604567,21.530338373790826,0.8111127737885752,0.037048228227563484,0.03332839960156009,0.012254660429265707,0.036270793348659625,0,0,0,0,1,1,1,0.7708333333333334,0.7708333333333334
MTB,0.00638692221253135,0.003634299982203197,0.04989172021868982,0.028298332085304707,0.16539762029654834,0.03892922357694295,0.047439232465893606,0.0050339888561796355,1.2295587494810203,0.2819764488602542,1.0,0.0,0.6536909149145878,0.18521697308711177,22.292347132450594,0.1409000258269174,25.281087376960457,0.21170858819103483,20.05749134413371,0.6138295767974703,21.600913859120574,0.6313802741222554,25.281087376960457,0.21170858819103483,23.224155965452617,0.2482045934226176,24.014306125887995,0.18755884169870457,23.635411345195166,0.23317641257428284,22.76556599599998,0.2527162581560484,20.40216976708198,0.6746381141014299,0.05885242437446592,0.01667745408128929,0.07533407068385722,0.05548630644136347,0,0,0,1,0,1,1,0.5337837837837838,0.5337837837837838
MU,0.03628780035691894,0.053874013847791405,0.06402106420055462,0.09080418471661854,0.38165847628508576,0.24574998501115242,0.25258046665230505,0.13131342186996553,2.3059576446154804,0.28177464764854243,1.0,0.0,0.33154505650773824,0.11896436256539056,22.797042880269473,0.5222980393800468,23.819425700895714,0.39080513554277907,9.565052163371115,18.161941080793465,13.939937996335997,14.928752997990044,23.819425700895714,0.39080513554277907,23.18868808441379,0.4411884291277181,22.876511519940973,0.3495277521446447,22.048316526898855,0.3754989527554608,21.63218210895188,0.30864630989567027,21.14876978902682,0.9091055737306099,0.05765795423608666,0.0342163148807928,0.05967916445673538,0.4955060572740583,0,0,0,0,1,1,1,0.777027027027027,0.777027027027027
