,avg_ROA,ROA_volatility,avg_ROE,ROE_volatility,avg_OperatingMargin,OperatingMargin_volatility,avg_AssetTurnover,AssetTurnover_volatility,avg_CurrentRatio,CurrentRatio_volatility,avg_Leverage,Leverage_volatility,avg_DebtToEquity,DebtToEquity_volatility,Revenue_growth,Assets_growth,NetIncome_growth,log_assets,capex_intensity,Revenue_growth_imputed,Assets_growth_imputed,NetIncome_growth_imputed,capex_intensity_imputed,has_rnd,has_goodwill,has_longtermdebt,core_completeness,Revenue_start,NetIncome_start,Assets_start,OperatingIncome_start,CapEx_start,CurrentAssets_start,CurrentLiabilities_start,reporting_consistency
KFT,0.02094278404319499,0.02025237531711352,0.05050369695143878,0.045301266456187886,0.16239881932345318,0.10957580073066801,0.19506444157705816,0.08587989252671012,0.8166397265659594,0.22403606370272333,1.000025908727732,7.16817044632199e-05,0.604245940421084,0.10062849833600254,0.013393777422336939,-0.012006862256960793,0.006113588613964049,25.0424232865244,0.05758134234086752,0,0,0,0,1,1,1,0.9930555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930555555555556
KG,0.011030966608871678,0.006573339629417994,0.014534763049247203,0.008606456225690494,0.10158517534865183,0.038225169353676425,0.20520082728802108,0.03963432078416144,3.8523282658186377,0.3215743660929082,1.0,0.0,0.4973977810195485,0.1600887590663014,0.15623024817982967,0.007759120002596598,0.5794529991381785,21.884196058068987,0.030623637421032635,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KIM,0.015097981222896437,0.010880117809273724,0.032482543642775745,0.02446668941683512,0.32336496549407245,0.09987287922607205,0.05067883349909733,0.026402078389024173,1.747797921693551,0.2843035676911552,1.0,0.0,0.7915095041334862,0.053713437190056106,-0.0005273728481834938,0.0019274268219786617,0.05367894661176775,23.08162033956053,0.30394675413579486,0,0,0,0,0,0,1,0.9583333333333334,0.08333333333333333,0.0,0.0,0.08333333333333333,0.05555555555555555,-1.0,-1.0,0.9583333333333334
KLAC,0.055863613723433944,0.031842156852654555,0.21819998347500982,0.19734136515199316,0.3136842384064501,0.04048814197737867,0.2656851053662251,0.1306722605378191,4.251489961389661,0.6998345019338702,1.0,0.0,3.977007529597936,2.94343487649708,0.0,0.010672017877500606,0.05462226692989547,22.34609327647725,0.020510195052270974,1,0,0,0,1,1,1,0.6388888888888888,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.6388888888888888
KMB,421.17207052693306,2526.7065344342545,1481.348905131291,8895.701080562636,0.11825475568182937,0.045971463471370363,0.7812578068903274,0.4367296827011412,1.0041723905956603,0.14736018069551285,1.0,0.0,-14.031075886673737,30.136664523484757,0.001499745917274975,0.45687679826158845,0.04510962319863099,23.545274516721985,0.043685925006167345,0,0,0,1,1,1,1,0.7847222222222222,0.8611111111111112,0.0,0.0,0.0,-1.0,0.0,0.0,0.7847222222222222
KO,0.04950304044000777,0.03238821193215045,0.14936153555813325,0.09099856164877806,0.24427213423290642,0.03126176095531936,0.2747936412789714,0.15243903969198902,1.1604674687430898,0.12804399827256785,1.0,0.0,0.9423285637187864,0.5339019829151633,-0.03139584978962351,0.01575487863944325,0.03916068865901323,25.166905624286912,0.05024458392548952,0,0,0,0,0,1,1,0.7986111111111112,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7986111111111112
KR,0.02390338573889208,0.011056361694040591,0.1269255834923156,0.059644412869121276,0.02184351363127453,0.003442872261813696,1.5611544094527796,0.8065442437308279,0.7991312772519472,0.07450049511118845,1.0,0.0,1.8352889302692843,0.2788400566539965,-0.1000943645513267,0.014003186810600976,0.06234804895562118,24.102093955875404,0.06401397821527602,0,0,0,1,0,1,1,0.8055555555555556,0.7777777777777778,0.0,0.0,0.0,-1.0,0.0,0.0,0.8055555555555556
KSS,0.024616937851165952,0.01712638011344302,0.055784108241644564,0.03624750314275775,0.06411535918733705,0.014886453884362423,0.485254287483371,0.143869650775957,1.824112999446072,0.169278294767311,1.0,0.0,0.1976805045023484,0.011845715371386576,0.1420021458419205,0.0019538132404655073,-0.02991320515739382,23.364222552062618,0.043685925006167345,0,0,0,1,0,0,1,0.7916666666666666,0.8055555555555556,0.0,0.0,0.0,-1.0,0.0,0.0,0.7916666666666666
L,0.004452006052839051,0.0029386716525103586,0.01838403640892729,0.012061054716836085,0.1655626142114699,0.04048814197737867,0.07694942729025216,0.03165677836979186,1.212616195549696,0.2843035676911552,1.0,0.0,0.5385839084964955,0.052625261772032444,0.027193116291936992,0.0009126533918852875,-0.007906883787623054,25.085091586458546,0.14568339832975288,0,0,0,0,0,1,1,0.7430555555555556,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.7430555555555556
LEG,0.034232866758842954,0.018351793724202745,0.08982285151922187,0.052787262319870396,0.1363601579758035,0.04048814197737867,0.7350661335316925,0.39318154736911787,1.9117731676507401,0.2765535414993058,1.0000081482847645,4.201196017474265e-05,0.7966973534964352,0.18226605919264285,0.008038706036943566,0.002607976871815465,0.0429193530941514,21.889772698719298,0.032534204254663086,0,0,0,0,0,1,1,0.6486486486486487,0.2972972972972973,0.0,0.02702702702702703,-1.0,0.0,0.02702702702702703,0.02702702702702703,0.6486486486486487
LEN,0.01869525427247769,0.01429425896062017,0.04842068889463475,0.03688953957672077,0.1256396403378057,0.043562678708224896,0.23943857154440332,0.12903165436769468,1.528075345360205,0.2843035676911552,1.0000251507868607,0.00010339725221667943,0.7346114785039337,0.1600887590663014,0.09470646122984072,0.03709477304467823,0.0,23.36927693785693,0.010757528459432337,0,0,1,0,0,1,0,0.9459459459459459,0.0,0.0,0.05405405405405406,0.05405405405405406,0.05405405405405406,-1.0,-1.0,0.9459459459459459
LH,0.029856908871263858,0.016297882574351767,0.07534650469361799,0.03946125832699297,0.12612115120334894,0.02490384324330879,0.38749152059448955,0.20848104079892793,1.5034945371650932,0.32362693807380805,1.0,0.0,1.0736441764607954,0.1536885577956084,0.014846116185333047,0.03452291393864937,0.042481576089344664,23.06892174938598,0.03639905607001124,0,0,0,0,1,1,1,0.8888888888888888,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888
LIFE,-0.27754553648881297,0.19131410581415662,-0.24071028686187182,0.25855628446010176,0.1363601579758035,0.04048814197737867,0.35411730422294335,0.1306722605378191,7.228611719562415,2.682909937398127,1.0,0.0,0.4973977810195485,0.1600887590663014,0.0,0.05673100924861485,0.0,18.266487612243647,0.037488859270666156,1,0,1,1,1,0,0,0.6704545454545454,-1.0,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.6704545454545454
LLL,0.018177462208222986,0.013865028740696119,0.04357497831996246,0.03498366629517465,inf,0.04048814197737867,0.3949042737386878,0.22887706640194225,1.7868965810445625,0.1852558552125922,1.0001517317158528,0.0005357865369577324,0.775603780082561,0.05069148579306852,-0.010665799852858204,-0.009037928729767719,0.011006654233687074,23.375187072358557,inf,0,0,0,0,0,1,1,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
LLTC,0.10719326268763088,0.05109431089928773,0.5039791809752324,1.3357852706985354,0.5511312935287416,0.09648290424635386,0.316633794594577,0.1381553125503763,7.100192174854303,3.118006943385325,1.0,0.0,0.4973977810195485,0.1600887590663014,0.0060365287570240955,0.011937058218044028,0.007807940563615778,21.3552165794564,0.05667760481333761,0,0,0,0,1,1,0,0.9910714285714286,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.9910714285714286
LLY,0.046068706454957996,0.035012267861869645,0.1112175803766568,0.10878516477446869,0.15140468894906123,0.04048814197737867,0.2814099584135641,0.1516428165083348,1.6458524757446078,0.27748766338703645,1.0,0.0,0.4871479875455658,0.1277378643147604,0.03004530490265478,0.01377891060427583,0.026782334205772473,24.30769176079229,0.06401397821527602,0,0,0,1,1,1,1,0.7430555555555556,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.7430555555555556
LM,0.012041281275481305,0.005442380765831759,0.026951005102831518,0.0661641433845871,0.13835311452227164,0.008533440904628575,0.1395559523845024,0.06271054371379459,2.53926412673141,0.06620362164108685,1.0,0.0,0.800777685363498,0.1600887590663014,-0.016888034106059546,-0.0004368068364896116,-0.14863731248701129,22.869977404088132,0.018255667048113072,0,0,0,0,0,1,1,0.3214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714
LMT,0.03565768720224434,0.017247125354815426,1.952827075793249,8.048037458158818,0.13027523816826087,0.02270202467518564,0.5178620855429266,0.29081344739787235,1.1821062577736514,0.06820615945569167,1.0,0.0,19.96801754051934,53.78436900437284,-0.023946882926154323,0.005918657007785821,0.049425563716491094,24.444206353778533,0.06401397821527602,0,0,0,1,1,1,1,0.7884615384615384,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.7884615384615384
LNC,0.0022298663017451797,0.001120728801524596,0.03700041030396259,0.019373275946095347,0.1655626142114699,0.04048814197737867,0.022386139634171007,0.009122418935499392,1.212616195549696,0.2843035676911552,1.0,0.0,0.3787022981492514,0.04717987921748886,0.043407777854297835,0.013863681627925395,0.03956873241882697,26.20462149411408,0.05548630644136347,0,0,0,1,0,1,1,0.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.75
LO,0.1386021906943175,0.05864613174279131,-1.5395845308491152,2.957758141171879,0.34644218632401774,0.06091493848286037,0.8186844794463577,0.33980653520120274,1.793202059952326,0.29948652640934786,1.0,0.0,0.4973977810195485,0.1600887590663014,0.009768383363274902,0.0172262889102488,0.008129712186785154,21.9237181659504,0.010365604861648108,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LOW,0.04938700426339726,0.023350884597937254,0.22858790744751695,0.1355645503715344,0.09398978632578366,0.012049764215551482,1.1131066457376169,0.5762523204360448,1.1384695836682317,0.1265048264377141,1.0,0.0,0.4613197846730781,0.1600887590663014,-0.07902836318843676,0.00296192927643113,-0.0017848775178251897,24.27169901388709,0.01832881102216624,0,0,0,0,0,1,1,0.5416666666666667,0.7777777777777778,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.5416666666666667
LTD,0.045817594237937825,0.035782094742738475,1.0702619925872157,8.007224064407321,0.0709828824320439,0.031381720711248576,0.7471981032717321,0.545603629508038,1.774929839487216,0.30662073957120195,1.0000785808874293,0.000332369484813855,4.8429313931081746,52.94853064311629,-0.22128525110531894,0.002433812780602951,-0.11160826625379539,22.68062474836283,0.08176671052908259,0,0,0,0,0,1,1,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778
LUK,0.013364332165890913,0.03640226667367172,0.027317620872312248,0.05034835947124926,0.19200210361679812,0.0603781382033673,0.13470235845823653,0.1334944017843278,1.4430309921547633,0.40808443805486316,1.0000010156102292,5.134767359251087e-06,0.7142802988306536,0.17211816508762703,0.0825618875411378,0.054451018322894784,0.034628550104305544,24.27958845171136,0.02468392886997127,0,0,0,0,1,1,1,0.7302631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302631578947368
LUV,58.252891565893684,1162.660031724828,139.87593022497683,3103.2224250283075,0.12766573708144746,0.08555257191790525,10623.237193066803,44633.309925488575,0.8042726064950336,0.2033934165367961,1.0,0.0,0.7346114785039337,0.1600887590663014,0.021738007912137647,0.017034424925603586,0.1510437777403466,23.696884603571018,0.051795823037441874,0,0,0,0,0,1,0,0.9930555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930555555555556
LXK,0.017706328537729674,0.022305981254523755,0.04536434976452092,0.06172209708702094,0.0651584931825335,0.04965823188023243,0.4442179498015535,0.19299965263698118,1.5247444685609084,0.4065918559927296,1.0,0.0,0.674211838238764,0.21466619641439524,0.017777508094666494,0.0016434858467848645,0.0,22.017339201817286,0.037488859270666156,0,0,1,1,1,1,1,0.9814814814814815,0.0,0.0,0.037037037037037035,0.0,-1.0,0.037037037037037035,0.037037037037037035,0.9814814814814815
M,0.01868105283200157,0.01846100168266139,0.07231020947283945,0.06822096059675356,0.15122598898668843,0.04048814197737867,0.2887842875920307,0.1306722605378191,1.4110014660659966,0.12320813089106523,1.0,0.0,1.3777343252305527,0.2782566835110599,0.0,-0.0012515984943824998,-0.021847391638170066,23.757103886102424,0.043685925006167345,1,0,0,1,0,1,1,0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
MA,0.0938804389374911,0.026950936657859383,0.16656049411156645,0.046780366854306386,0.5364453008897189,0.06605170070976311,0.27364560571502405,0.11108506420796058,1.8213026115377542,0.1991631478300476,1.0,0.0,0.004074991093730729,0.0002486144371847335,0.06723206240117419,0.034679602839782,0.03886540851166087,23.41409414445933,0.02064642910524338,0,0,0,0,0,1,1,0.7960526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960526315789473
MAR,0.0340446353231213,0.025990314582586865,-0.024760717131727606,0.2166328843427266,0.08279311268628183,0.02832497566849017,0.7458417857589819,0.4781572498886846,0.6876060664026111,0.2858532305097194,1.0,0.0,1.5331251886688628,3.243291631615681,0.007854894719579564,0.030016683358801144,0.0,23.180467910299132,0.029123184823749756,0,0,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MAS,0.019488138836875547,0.04125180586273778,-0.7536593455604654,2.3941637472527026,0.17068715987397126,0.027349569291518994,0.6835615302044205,0.3569147475538733,1.8700344517081215,0.28598193750472994,0.999847966604977,0.0006045079345671462,-8.652148007863394,21.538338451350768,-0.04061134627703311,-0.014981260527291429,0.0,22.64086723104957,0.04961547499536251,0,0,1,1,0,1,1,0.7905405405405406,0.7567567567567568,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.7905405405405406
MAT,0.013070827453985304,0.054070406009704225,-0.018390206711755227,0.21124065221723845,-0.10409827377413898,0.14697497664470874,0.3840113305716855,0.253639852832791,2.3903153908767045,0.6512746317777486,1.0000051821534626,3.109292077467055e-05,1.080015974488176,1.1164986349650954,-0.05378099633381961,0.00422531590255959,0.0,22.497669218777773,0.04162136953578881,0,0,1,0,1,1,1,0.8125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
MCD,0.06537511934225299,0.027668534567388686,-0.048926475410188436,0.6367029881752194,0.3263790722494401,0.052215564620635486,0.31949674602704986,0.13080951300327526,1.4913651887868487,0.4393273378245185,1.0000058371323337,3.50227940017674e-05,-1.9758063865479676,5.312041548225352,0.027171037657844233,0.0026535933233926556,0.037636204627079506,24.234737475375972,0.10234209253165193,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MCHP,0.031167089931967533,0.02768727692632896,0.061565419292247014,0.05058362986541597,0.17820276132613044,0.08748145313223914,0.18272047750552592,0.13000237570505319,5.305361587342045,2.152357110204729,1.0,0.0,1.3930062593891341,0.5741766237266325,-0.05023328146339445,0.05642879827344682,-0.020752408673558653,22.507806144881815,0.08333744277015133,0,0,0,0,1,1,1,0.7837837837837838,0.7567567567567568,0.0,0.0,0.0,0.8648648648648649,0.0,0.0,0.7837837837837838
MCK,0.01575128210555583,0.013730911009177825,0.089883314348668,0.08148657292040624,0.019586894067507448,0.004474451964378555,1.6728877455549593,0.7619586108505825,1.1124218787072309,0.06603921724814234,1.0,0.0,0.8706001682713457,0.230718597635258,-0.15326683952329,0.02167950112084771,-0.0209511101180625,24.561557978593715,0.002644896424942388,0,0,0,0,1,1,1,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666
MCO,0.07873608796948242,0.03315084316022039,-0.2412895164406078,2.1075719852691392,0.40832341315845,0.062143657612965586,0.3021213829185982,0.1214430728288312,2.0653491239386805,0.7047148795128018,1.0,0.0,1.458227672483327,14.5515525174049,0.045097050718809095,0.044264056840850996,0.058773407089608876,22.293727504120298,0.034279063103378755,0,0,0,0,1,1,1,0.9662162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662162162162162
MDP,0.021959030088146675,0.015916716806330316,0.057617027486796896,0.04053409115293649,0.13346239405935964,0.04949830227450555,0.27753968151139863,0.12517957863386608,1.0306118534570718,0.21619403621434524,0.9999813845549504,0.00010942926475465376,0.8695414206372057,0.7218536930888462,0.02981137210249374,0.03680326936970224,-0.019088190648159253,21.75441881877243,0.02701045802157323,0,0,0,0,0,1,1,0.9861111111111112,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.9861111111111112
MDT,1179.225981959295,4862.000166547272,-1.345712404660388,5.891954871534804,0.2242420501163521,0.048971001063369844,0.14892886022464363,0.08771615782841664,2.576935991132567,0.9673325098739135,1.0,0.0,0.581965984907766,0.1600887590663014,-0.14476854268176476,0.05083551981278833,-0.03652337771777037,25.210419181565342,0.04786951835028822,0,0,0,0,0,1,0,0.67,0.72,0.04,0.2,0.04,0.04,0.2,0.2,0.6699999999999999
MEE,-0.03612831279757761,0.028936248728955793,0.08278056217871793,0.06288439753801436,0.1363601579758035,0.04048814197737867,0.3594770807995622,0.20677929944818013,1.8957831318715588,0.24320282118069048,1.0,0.0,0.4973977810195485,0.1600887590663014,0.06640969876723779,-0.0041167538036628315,0.0,22.266458919993315,0.13043358771941813,0,0,1,0,0,1,0,0.5,0.0,0.6,0.2,-1.0,0.0,0.2,0.2,0.5
MET,0.002192666994210245,0.001555781030921896,0.0290221599219418,0.020322031879934165,0.1655626142114699,0.04048814197737867,0.034897274977294196,0.01442574805079543,1.212616195549696,0.2843035676911552,1.0,0.0,0.478766219924916,0.09125843953455949,0.036044673851161946,0.00543946549418628,0.04374808770685057,27.42420803532452,0.05548630644136347,0,0,0,1,0,1,1,0.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.75
MFE,0.04350110765834222,0.028936248728955793,0.08278056217871793,0.06288439753801436,0.10254502779739232,0.04048814197737867,0.13200926266546617,0.1306722605378191,1.215907653955571,0.08805347583503198,1.0,0.0,0.4973977810195485,0.1600887590663014,0.0,0.026737930627878326,0.0,22.095609779393563,0.037488859270666156,1,0,1,1,1,1,0,0.625,0.0,0.75,0.0,0.0,-1.0,0.0,0.0,0.625
MHP,0.06732837470161263,0.04332843282366707,2.645854215507773,11.604393964297753,0.34182328279008667,0.14380312115203187,0.30744632968294305,0.11730432627134195,1.224046047597987,0.16478557555703,1.0049660919858825,0.02979655191529462,0.9996821396981249,1.133066536118559,0.008489110782204934,0.011388377648051229,0.07467539601748974,22.722801369826588,0.010609004354119267,0,0,0,0,0,1,1,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666
MHS,0.053260361778071585,0.024858031968612845,0.057301332335286566,0.057190703161356056,0.03662422964056114,0.0010446002937115433,2.156246394180874,1.2045323914932933,0.9109007629086214,0.1850115895106149,1.0,0.0,0.7346114785039337,0.1600887590663014,0.1998489698266399,0.0025906942460596216,0.1882538373951903,23.52322042471811,0.043685925006167345,0,0,0,1,0,1,1,0.9375,0.0,0.125,0.0,0.0,-1.0,0.0,0.0,0.9375
MJN,0.07761202962870255,0.032677331745660114,0.6628533637767573,5.389782798429111,0.1363601579758035,0.04048814197737867,0.35411730422294335,0.1306722605378191,1.7771212395515699,0.3150938054218124,1.0000327705643437,0.00011594933646527026,-3.703939651801499,3.5811208743188887,0.0,0.02380238206071983,-0.0016002421070953066,21.95980635506371,0.037488859270666156,1,0,0,1,1,1,1,0.47413793103448276,-1.0,0.0,0.10344827586206896,-1.0,-1.0,0.10344827586206896,0.10344827586206896,0.47413793103448276
MKC,0.037948080631302845,0.020186219694047235,0.20361411586615788,0.06288439753801436,0.1571774604706861,0.031753920453338816,0.3002693514539905,0.2609448971359292,1.1256322790611353,0.2200582488607081,1.0000625980963065,0.0002625086053345325,1.3044876848844176,0.1600887590663014,-0.016548498559928237,0.03247916783465965,0.06455969190513855,22.369000498181226,0.047613665968549324,0,0,0,0,1,1,1,0.8125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
MMC,0.03825505567887355,0.014104362724517767,-0.14776106721046817,0.057190703161356056,0.15122598898668843,0.04048814197737867,0.2887842875920307,0.1306722605378191,1.5491491586141886,0.17453002952837654,1.000015655063721,6.720965413857526e-05,0.7346114785039337,0.1600887590663014,0.0,0.01051664736025737,0.040933912327023814,23.5822419320019,0.043685925006167345,1,0,0,1,0,1,1,0.722972972972973,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722972972972973
MMM,0.06157946777431908,0.024841734244322525,0.15246812434977206,0.0805566470295429,0.22465694061032432,0.0407540358715304,0.5188167714059024,0.2845747036958867,2.0272770707780343,0.31639449438873807,0.999998022119343,0.000258361730269754,0.712011781792062,0.43398434499791605,0.009437223745886625,0.0073693080335901495,0.039477264021865244,24.22587302381022,0.04861532394414014,0,0,0,0,1,1,1,0.8125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
MO,0.06591524884133275,0.04808616866611888,0.4812973052369597,0.2946921167212316,0.4301887981973496,0.05937652298278372,0.2756668715503411,0.14315650898838544,0.8211662088647391,0.14772438149496345,1.0,0.0,2.9104734529349154,1.6308752495700343,-0.04098882047407171,0.010935443179763027,0.04980769766545534,24.354652821429976,0.009680004058220788,0,0,0,0,1,1,1,0.8055555555555556,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556
MOLX,0.030571359582311906,0.011682224632803042,0.04582998264492823,0.017353588316153006,0.12747509510232305,0.03435872364869914,0.4226964452331506,0.1673369320996499,2.434885689768929,0.406837424992923,1.0,0.0,0.10226456954946923,0.021547152660817075,-0.017708375745932314,0.009331113938813251,0.05434360818166728,21.99242337098289,0.037488859270666156,0,0,0,1,0,1,1,0.9833333333333333,0.0,0.0,0.06666666666666667,0.0,-1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333
MON,0.04527293866812213,0.02583307266308796,0.10821120911716017,0.0771566861806381,0.27516138987284866,0.12277869599969297,0.2815794902701695,0.11475449225058768,1.901740342104711,0.47210631774300105,1.0000181620133222,7.048156667424336e-05,0.6954293478880094,0.1600887590663014,0.011793606133980061,0.006623237123082992,0.017155121365725057,23.77217522282256,0.0896127731548819,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MOT,0.02849009154527701,0.02457027599693834,-0.14946056949687578,0.7782887897591694,0.10707122008795747,0.0825464114604221,0.2536762547222415,0.12021273080870085,2.0342996442547663,0.5221406146069464,1.0000045449204418,2.7269522650345362e-05,0.36570501620993784,0.08043095233153459,-0.027979294929644682,-0.027059252658902744,0.0665640449649596,23.239437476742253,0.043685925006167345,0,0,0,1,1,1,1,0.9146341463414634,0.0,0.024390243902439025,0.024390243902439025,0.0,-1.0,0.024390243902439025,0.024390243902439025,0.9146341463414634
MRK,0.027869090127071432,0.022705613116354474,0.06209513115456336,0.05245685910202637,0.1655626142114699,0.04048814197737867,0.2678542479612124,0.14551732181389887,1.7495765555393736,0.27322915526543023,1.0,0.0,0.32574076515202355,0.00022490965728567082,0.11526331444952786,-0.008309945772420946,0.08797385122637635,25.33417043858887,0.05548630644136347,0,0,0,1,1,1,1,0.5833333333333334,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.5833333333333333
MRO,-0.0043420131161077775,0.07417666615050245,-0.044185791051146714,0.17135695662362735,0.08888653148024456,0.29923700860366614,0.19379829573168808,0.14680189507092034,1.3086230987565755,0.5136786737620368,1.0,0.0,0.6954293478880094,0.1600887590663014,-0.02560027048600677,-0.022758816605899845,0.02459591714183973,24.2215634835657,0.44182033699802603,0,0,0,0,0,1,0,0.9930555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930555555555556
MS,0.002637843294246301,0.0015709328961991253,0.031031952616828964,0.017441953151256614,0.1655626142114699,0.04048814197737867,0.01637418004982151,0.006082975678023522,1.212616195549696,0.2843035676911552,1.0,0.0,2.571337549256232,0.49847100056631766,0.022272762817250324,0.001123415670388761,0.033722545440665774,27.43129456721215,0.05548630644136347,0,0,0,1,0,1,1,0.6527777777777778,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.6527777777777778
MSFT,0.05743021259318372,0.034002066117688586,0.11982020414397665,0.06268121729144285,0.48378281837527,0.08868958697101169,0.308233269866195,0.11434150061580586,2.727540832662571,0.3239593494170545,1.0,0.0,0.45689759890467413,0.31156178460139444,0.027659438575406536,0.032360917902192865,0.011912233807261474,25.854594095941003,0.036270793348659625,0,0,0,0,1,1,1,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708333333333334
MTB,0.00638692221253135,0.003634299982203197,0.04989172021868982,0.028298332085304707,0.1655626142114699,0.04048814197737867,0.047439232465893606,0.0050339888561796355,1.212616195549696,0.2843035676911552,1.0,0.0,0.6536909149145878,0.18521697308711177,0.05131050954183536,0.016197117412110718,0.07316673015417807,25.302669974139008,0.05548630644136347,0,0,0,1,0,1,1,0.5337837837837838,0.21621621621621623,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5337837837837838
MU,0.03777694498193974,0.058595626398188466,0.06602122327824403,0.09560572074348035,0.3947432872942356,0.25204596028252135,0.25258046665230505,0.13131342186996553,2.3059576446154804,0.28177464764854243,1.0,0.0,0.33154505650773824,0.11896436256539056,0.05109074782795675,0.03319343491853899,0.05797427182986081,23.89518890269982,0.4955060572740583,0,0,0,0,1,1,1,0.777027027027027,0.7027027027027027,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406,0.777027027027027
MUR,0.006786826674626651,0.03889544983063412,0.010474623240288715,0.08063776909455198,-0.006411639412001721,0.3935346779855001,0.35429488529876735,0.3650973721108407,1.2677156525536164,0.19619960958508312,1.0000000435579106,1.8259047853157822e-07,0.36912632713859395,0.205484874300563,-0.029064751772231,-0.004856633931493826,0.020444296034418885,23.350973747927583,0.11097528263139084,0,0,0,0,0,1,1,0.8263888888888888,0.0,0.0,0.0,0.6388888888888888,0.0,0.0,0.0,0.8263888888888888
MWV,0.012966990678616373,0.015167608829387582,0.0345824254397562,0.03955058583034424,0.13968537557263647,0.04048814197737867,0.26095080119065567,0.10605912570360213,1.8690926752665806,0.18097821837361822,0.9999643074119076,0.0001596221065347426,0.624798913791328,0.03929990142753276,0.000749022967203139,0.0029353767010020793,0.01528002727735056,22.923927094718223,0.04961547499536251,0,0,0,1,1,1,1,0.7045454545454546,0.0,0.0,0.045454545454545456,-1.0,-1.0,0.045454545454545456,0.045454545454545456,0.7045454545454546
MWW,-0.031134103767248702,0.08579041005372413,-0.09905287894828839,0.3053092686141189,-0.07404117427131375,0.2495096915097176,0.2296309936959736,0.09386277946260546,0.9682455181236254,0.1286491872821398,1.0,0.0,0.49709625735188173,0.2284177801536341,0.012249630580782211,-0.032222167977420835,0.0,21.179812968087443,0.07851651430925477,0,0,1,0,0,1,1,0.9907407407407407,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.9907407407407407
MXB,0.03421391736809394,0.019779122633267424,0.08786025928665464,0.4281210470108178,0.3804475011695519,0.04886016860210836,0.13922239007311454,0.05648086477813054,1.6861678097271464,0.48037756377683943,1.0,0.0,0.6498532955934615,0.1615357580902105,0.05042600171154188,0.003977727518527763,0.07241123066122768,21.85730295302434,0.037720163839926144,0,0,0,0,1,1,1,0.9797297297297297,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406,0.9797297297297297
